   4.7154231205466274E-002   4.7251901240512588E-002   4.7413863676397786E-002   4.7638887282774732E-002   4.7925250160381246E-002   4.8270741946345057E-002   4.8672667192699609E-002   4.9127850325979834E-002   4.9632642683760886E-002   5.0182932206266864E-002   5.0774156433311408E-002   5.1401319513248105E-002   5.2059013964745250E-002   5.2741447936889389E-002   5.3442478681128787E-002   5.4155652873247279E-002   5.4874254299619799E-002   5.5591359246298815E-002   5.6299899701761053E-002   5.6992734207676421E-002   5.7662725874061488E-002   5.8302826726984572E-002   5.8906167193903819E-002   5.9466149172533712E-002   5.9976540795268790E-002   6.0431570715478590E-002   6.0826019527119551E-002   6.1155305805808413E-002   6.1415564244544057E-002   6.1603713461532303E-002   6.1717511284406300E-002   6.1755595659249735E-002   6.1717509779992352E-002   6.1603710561421846E-002   6.1415560157961117E-002   6.1155300826821454E-002   6.0826014012962781E-002   6.0431565060807713E-002   5.9976535404606852E-002   5.9466144433228361E-002   5.8906163451746478E-002   5.8302824266265922E-002   5.7662724903308968E-002   5.6992734851707735E-002   5.6299902000065828E-002   5.5591363157198620E-002   5.4874259709210366E-002   5.4155659607832259E-002   5.3442486521726180E-002   5.2741456634421438E-002   5.2059023254684804E-002   5.1401329128750194E-002   5.0774166116165226E-002   5.0182941715317932E-002   4.9632651800740370E-002   4.9127858858913367E-002   4.8672674977236964E-002   4.8270748845452779E-002   4.7925256062878278E-002   4.7638892101179116E-002   4.7413867344504375E-002   4.7251903711053568E-002   4.7154232448128920E-002   4.7121592783297243E-002
   4.7251899625634274E-002   4.7350556983043551E-002   4.7514164130960386E-002   4.7741488397553059E-002   4.8030805376410739E-002   4.8379900649867483E-002   4.8786072558235548E-002   4.9246136432914679E-002   4.9756430803861496E-002   5.0312826179706581E-002   5.0910737077368401E-002   5.1545138041486666E-002   5.2210584435425866E-002   5.2901238797301450E-002   5.3610903528603558E-002   5.4333060612214913E-002   5.5060918934947516E-002   5.5787469613332537E-002   5.6505549489422609E-002   5.7207912678572469E-002   5.7887309720430005E-002   5.8536573518912303E-002   5.9148710872252486E-002   5.9716998009659308E-002   6.0235078189243611E-002   6.0697059097140973E-002   6.1097607545152116E-002   6.1432038817187118E-002   6.1696397983052716E-002   6.1887530595294157E-002   6.2003140416306897E-002   6.2041832184408723E-002   6.2003137904254733E-002   6.1887525714283999E-002   6.1696391009102451E-002   6.1432030139809801E-002   6.1097597640394651E-002   6.0697048495442683E-002   6.0235067440845197E-002   5.9716987650388076E-002   5.9148701392323901E-002   5.8536565336954387E-002   5.7887303164316513E-002   5.7207907973922993E-002   5.6505546755878738E-002   5.5787468868032611E-002   5.5060920102066452E-002   5.4333063537056796E-002   5.3610907994553030E-002   5.2901244543950073E-002   5.2210591176362384E-002   5.1545145480531844E-002   5.0910744922394301E-002   5.0312834153555350E-002   4.9756438652227064E-002   4.9246143929339938E-002   4.8786079506590183E-002   4.8379906884802648E-002   4.8030810762342550E-002   4.7741492826720966E-002   4.7514167521056493E-002   4.7350559274831491E-002   4.7251900780887653E-002   4.7218931994684916E-002
   4.7413860387035746E-002   4.7514162467128980E-002   4.7680509626676582E-002   4.7911667069430557E-002   4.8205906595271422E-002   4.8561007515251720E-002   4.8974258398097617E-002   4.9442460082401912E-002   4.9961930488761776E-002   5.0528511863156780E-002   5.1137581172194399E-002   5.1784064446197459E-002   5.2462455919863572E-002   5.3166842843857261E-002   5.3890936825341178E-002   5.4628112492678987E-002   5.5371454162207658E-002   5.6113811008135145E-002   5.6847860998370275E-002   5.7566183561313773E-002   5.8261340597535467E-002   5.8925965056679123E-002   5.9552855879449203E-002   6.0135077677248766E-002   6.0666063112079678E-002   6.1139715573890585E-002   6.1550509460485806E-002   6.1893585174731043E-002   6.2164835890278394E-002   6.2360983219275676E-002   6.2479639153062108E-002   6.2519352037376838E-002   6.2479634871674093E-002   6.2360974859500005E-002   6.2164823844563871E-002   6.1893569999043024E-002   6.1550491838215253E-002   6.1139696272641618E-002   6.0666042936878301E-002   6.0135057423864692E-002   5.9552836291314915E-002   5.8925946788362965E-002   5.8261324186951381E-002   5.7566169411925931E-002   5.6847849371684099E-002   5.6113802025863718E-002   5.5371447816754106E-002   5.4628108664046097E-002   5.3890935302300567E-002   5.3166843347181261E-002   5.2462458125610352E-002   5.1784068007391423E-002   5.1137585737693510E-002   5.0528517092979619E-002   4.9961936065602321E-002   4.9442465719445536E-002   4.8974263843541463E-002   4.8561012554118779E-002   4.8205911049195617E-002   4.7911670795096332E-002   4.7680512513543195E-002   4.7514164434977593E-002   4.7413861383767679E-002   4.7380344360808416E-002
   4.7638882249506027E-002   4.7741485008540037E-002   4.7911665351022370E-002   4.8148186093867916E-002   4.8449314539406464E-002   4.8812822248987628E-002   4.9235985343169357E-002   4.9715585784293047E-002   5.0247914207679205E-002   5.0828774977651016E-002   5.1453494249099924E-002   5.2116931907481054E-002   5.2813498331463003E-002   5.3537176963257035E-002   5.4281553671680138E-002   5.5039853842327284E-002   5.5804988019150036E-002   5.6569606745787003E-002   5.7326165009813468E-002   5.8066996379208091E-002   5.8784396542792695E-002   5.9470715535125514E-002   6.0118457456472416E-002   6.0720386010576777E-002   6.1269633702855382E-002   6.1759812100083022E-002   6.2185120184002296E-002   6.2540447571520080E-002   6.2821469257298757E-002   6.3024728588496351E-002   6.3147705423095141E-002   6.3188866854478026E-002   6.3147698489732826E-002   6.3024715013778182E-002   6.2821449606729404E-002   6.2540422648631147E-002   6.2185090980851163E-002   6.1759779737746955E-002   6.1269599366637770E-002   6.0720350884876331E-002   6.0118422664034575E-002   5.9470682084741974E-002   5.8784365288526437E-002   5.8066967993017658E-002   5.7326139968168530E-002   5.6569585329646573E-002   5.5804970325637783E-002   5.5039839805677580E-002   5.4281543090595033E-002   5.3537169531715084E-002   5.2813493670221832E-002   5.2116929593948494E-002   5.1453493843830155E-002   5.0828776046360623E-002   5.0247916338295076E-002   4.9715588599075912E-002   4.9235988506366166E-002   4.8812825470737835E-002   4.8449317576766432E-002   4.8148188749844847E-002   4.7911667472451624E-002   4.7741486483526947E-002   4.7638883005011796E-002   4.7604599147357235E-002
   4.7925243294417268E-002   4.8030800177707778E-002   4.8205903074981418E-002   4.8449312736591713E-002   4.8759292072273037E-002   4.9133604442004541E-002   4.9569512074036974E-002   5.0063775091554859E-002   5.0612651753072044E-002   5.1211900638201496E-002   5.1856785634543358E-002   5.2542084695482473E-002   5.3262103433047110E-002   5.4010694673507408E-002   5.4781285124171367E-002   5.5566910266126021E-002   5.6360258488936693E-002   5.7153725311250153E-002   5.7939478280666597E-002   5.8709532815814945E-002   5.9455838846370936E-002   6.0170377630812961E-002   6.0845267600569471E-002   6.1472877512712548E-002   6.2045944618442025E-002   6.2557695005847125E-002   6.3001962794612246E-002   6.3373304494422064E-002   6.3667104635793906E-002   6.3879668784603300E-002   6.4008300289474407E-002   6.4051357594139324E-002   6.4008289659337150E-002   6.3879647939034875E-002   6.3667074378987859E-002   6.3373265971659612E-002   6.3001917424554785E-002   6.2557644398852918E-002   6.2045890487184611E-002   6.1472821581734907E-002   6.0845211521159792E-002   6.0170322906784077E-002   5.9455786775067999E-002   5.8709484447111299E-002   5.7939434395008468E-002   5.7153686416158658E-002   5.6360224831935583E-002   5.5566881860970307E-002   5.4781261786585003E-002   5.4010676062422741E-002   5.3262089093538793E-002   5.2542074100122974E-002   5.1856778220663480E-002   5.1211895839396136E-002   5.0612649024135502E-002   5.0063773926772401E-002   4.9569512019341934E-002   4.9133605101908423E-002   4.8759293112692441E-002   4.8449313884756408E-002   4.8205904117547528E-002   4.8030800958059124E-002   4.7925243709952575E-002   4.7889975306578819E-002
   4.8270733129347695E-002   4.8379893522430807E-002   4.8561002067507540E-002   4.8812818506666772E-002   4.9133602488731491E-002   4.9521110028161321E-002   4.9972589592676891E-002   5.0484778329332125E-002   5.1053899078162067E-002   5.1675658969134619E-002   5.2345250546151627E-002   5.3057356502760486E-002   5.3806159237082332E-002   5.4585356525422506E-002   5.5388184661318382E-002   5.6207450395717777E-002   5.7035572932112852E-002   5.7864637067549539E-002   5.8686458319251657E-002   5.9492660533382508E-002   6.0274766037280963E-002   6.1024297873734597E-002   6.1732893055152518E-002   6.2392425113524171E-002   6.2995133524790706E-002   6.3533756891454865E-002   6.4001666125717005E-002   6.4392993349759162E-002   6.4702751889328558E-002   6.4926942648276045E-002   6.5062642367085213E-002   6.5108069812037914E-002   6.5062626800803311E-002   6.4926912091970365E-002   6.4702707461661971E-002   6.4392936646742588E-002   6.4001599129496059E-002   6.3533681859905253E-002   6.2995052870158816E-002   6.2392341278874254E-002   6.1732808397136373E-002   6.1024214559234416E-002   6.0274685959909285E-002   5.9492585253825260E-002   5.8686389031223363E-002   5.7864574588922406E-002   5.7035517718806411E-002   5.6207402574380456E-002   5.5388144075825645E-002   5.4585322791809734E-002   5.3806131801698298E-002   5.3057334699071000E-002   5.2345233646599397E-002   5.1675646229604653E-002   5.1053889773754163E-002   5.0484771781174907E-002   4.9972585186344079E-002   4.9521107224829088E-002   4.9133600830546242E-002   4.8812817617903868E-002   4.8561001653042661E-002   4.8379893364869177E-002   4.8270733085911517E-002   4.8234263842152479E-002
   4.8672656266099623E-002   4.8786063336653147E-002   4.8974250841640997E-002   4.9235979456393929E-002   4.9569507932895274E-002   4.9972587371820247E-002   5.0442454521702568E-002   5.0975824644022102E-002   5.1568884640455649E-002   5.2217287308371614E-002   5.2916147766574988E-002   5.3660043265731268E-002   5.4443017754335979E-002   5.5258592696933360E-002   5.6099785720869016E-002   5.6959138685732734E-002   5.7828756711748891E-002   5.8700359557892087E-002   5.9565346498261743E-002   6.0414875499576519E-002   6.1239957049141515E-002   6.2031562419311098E-002   6.2780745483106817E-002   6.3478776424950992E-002   6.4117284841014741E-002   6.4688408833760438E-002   6.5184945835684793E-002   6.5600500132204406E-002   6.5929621494854082E-002   6.6167929089295183E-002   6.6312214977729864E-002   6.6360522143515427E-002   6.6312193022249791E-002   6.6167885960087033E-002   6.5929558710888778E-002   6.5600419863986889E-002   6.5184850784863302E-002   6.4688302086945870E-002   6.4117169708392985E-002   6.3478656275014533E-002   6.2780623584619458E-002   6.2031441800504530E-002   6.1239840382251207E-002   6.0414765016347044E-002   5.9565243939231786E-002   5.8700266155386351E-002   5.7828673203843717E-002   5.6959065356287274E-002   5.6099722459219743E-002   5.5258539070140153E-002   5.4442973084937979E-002   5.3660006708714375E-002   5.2916118380487702E-002   5.2217264117032383E-002   5.1568866683252640E-002   5.0975811014230946E-002   5.0442444393408982E-002   4.9972580016866670E-002   4.9569502729763758E-002   4.9235975893128441E-002   4.8974248514861422E-002   4.8786061948494185E-002   4.8672655620586078E-002   4.8634771389644636E-002
   4.9127837080170628E-002   4.9246124893528247E-002   4.9442450166783003E-002   4.9715577464137281E-002   5.0063768425253785E-002   5.0484773494618551E-002   5.0975821970410229E-002   5.1533610939632796E-002   5.2154293843583312E-002   5.2833469613446628E-002   5.3566173522951149E-002   5.4346871112728866E-002   5.5169456735146123E-002   5.6027258432507755E-002   5.6913050978451570E-002   5.7819078965478859E-002   5.8737091796229580E-002   5.9658392320022305E-002   6.0573900638997549E-002   6.1474234280200594E-002   6.2349805480400387E-002   6.3190935746913243E-002   6.3987987127583218E-002   6.4731508738795934E-002   6.5412396068588882E-002   6.6022059425240767E-002   6.6552596710159950E-002   6.6996964570399414E-002   6.7349141081337466E-002   6.7604272592681161E-002   6.7758797394929127E-002   6.7810539529051431E-002   6.7758767382812710E-002   6.7604213603867147E-002   6.7349055129375071E-002   6.6996854536616759E-002   6.6552466188306347E-002   6.6021912532279042E-002   6.5412237234912213E-002   6.4731342492148097E-002   6.3987817884819276E-002   6.3190767626508132E-002   6.2349642146424265E-002   6.1474078825524574E-002   6.0573755512028128E-002   5.9658259295603921E-002   5.8736971987856663E-002   5.7818972872973544E-002   5.6912958563086376E-002   5.6027179210370967E-002   5.5169389879405208E-002   5.4346815556244314E-002   5.3566128054209849E-002   5.2833432960732049E-002   5.2154264744377427E-002   5.1533588194187831E-002   5.0975804480044656E-002   5.0484760286475645E-002   5.0063758665987501E-002   4.9715570465299862E-002   4.9442445384661089E-002   4.9246121925905252E-002   4.9127835662074425E-002   4.9088325417236164E-002
   4.9632626847777771E-002   4.9756416653504928E-002   4.9961917881655576E-002   5.0247903066618319E-002   5.0612642104508290E-002   5.1053891090956219E-002   5.1568878664316968E-002   5.2154290446021351E-002   5.2806252368181400E-002   5.3520313901947086E-002   5.4291432440575008E-002   5.5113960336308276E-002   5.5981636324019833E-002   5.6887583269148834E-002   5.7824314334690624E-002   5.8783749755630006E-002   5.9757246425998327E-002   6.0735642433301269E-002   6.1709318507908506E-002   6.2668278078911233E-002   6.3602247223845151E-002   6.4500795238804212E-002   6.5353475800762395E-002   6.6149987707854616E-002   6.6880352943559263E-002   6.7535108331702218E-002   6.8105505405264111E-002   6.8583711452672058E-002   6.8963003253498564E-002   6.9237944040523802E-002   6.9404533989800760E-002   6.9460325233263412E-002   6.9404494061797065E-002   6.9237865524307926E-002   6.8962888756608998E-002   6.8583564711488257E-002   6.8105331089112153E-002   6.7534911803625183E-002   6.6880139993997098E-002   6.6149764278749551E-002   6.5353247717558099E-002   6.4500567966517458E-002   6.3602025660985106E-002   6.2668066399669556E-002   6.1709120058971896E-002   6.0735459687165233E-002   5.9757080988192560E-002   5.8783602419259423E-002   5.7824185172583108E-002   5.6887471752001109E-002   5.5981541452387533E-002   5.5113880775030294E-002   5.4291366646009108E-002   5.3520260234854851E-002   5.2806209187826907E-002   5.2154256183665745E-002   5.1568851876516754E-002   5.1053870494739938E-002   5.0612626597562618E-002   5.0247891736102140E-002   4.9961910005279525E-002   4.9756411696192070E-002   4.9632624456681450E-002   4.9591281537895965E-002
   5.0182913438773825E-002   5.0312809045947239E-002   5.0528496139485436E-002   5.0828760517154556E-002   5.1211887416067317E-002   5.1675647128278837E-002   5.2217277204678995E-002   5.2833461859281873E-002   5.3520309405877715E-002   5.4273328810595468E-002   5.5087406717891405E-002   5.5956786589460662E-002   5.6875051867628798E-002   5.7835115317775430E-002   5.8829216900728225E-002   5.9848932662435246E-002   6.0885197196470418E-002   6.1928342230938405E-002   6.2968153810493366E-002   6.3993950373841160E-002   6.4994683737881906E-002   6.5959064538747988E-002   6.6875712971039142E-002   6.7733334620699595E-002   6.8520919727765542E-002   6.9227962315898769E-002   6.9844693351730297E-002   7.0362319640551826E-002   7.0773257852587854E-002   7.1071351333620150E-002   7.1252056631383898E-002   7.1312587312393649E-002   7.1252004785226405E-002   7.1071249336346246E-002   7.0773109005615703E-002   7.0362128680636057E-002   6.9844466209478720E-002   6.9227705820264288E-002   6.8520641275943900E-002   6.7733041834324617E-002   6.6875413359567273E-002   6.5958765189617963E-002   6.4994391050556155E-002   6.3993669851285642E-002   6.2967889917155434E-002   6.1928098321081239E-002   6.0884975511224210E-002   5.9848734388689893E-002   5.8829042280630649E-002   5.7834963794631988E-002   5.6874922252762278E-002   5.5956677235060932E-002   5.5087315682879542E-002   5.4273254009540549E-002   5.3520248734516974E-002   5.2833413293673963E-002   5.2217238874051615E-002   5.1675617363956240E-002   5.1211864780382692E-002   5.0828743817001941E-002   5.0528484429271221E-002   5.0312801624327823E-002   5.0182909842881311E-002   5.0139533504567735E-002
